HOU,OKC
30,23
PHO,BOS
57,49
MIA,BRK
40,38
DAL,CHO
53,42
DEN,CLE
53,44
ORL,DET
54,43
CHI,LAC
49,43
HOU,MEM
42,53
NOP,POR
43,45
PHI,SAS
31,46
LAL,ATL
53,50
NYK,MIL
55,52
NOP,SAC
48,42
OKC,UTA
38,45
MIL,BRK
53,53
SAS,CLE
40,44
OKC,DEN
46,50
PHO,DET
41,40
LAL,HOU
42,45
CHO,IND
42,37
NYK,MIN
43,55
LAC,ORL
57,42
BOS,PHI
47,41
MEM,TOR
38,47
DAL,WAS
46,47
LAC,MIA
56,36
CHI,SAC
41,42
DET,ATL
35,43
ORL,CHO
43,49
LAL,DAL
49,69
NOP,DEN
36,54
UTA,GSW
41,47
BOS,MEM
47,56
SAS,MIN
59,41
BRK,OKC
36,42
PHO,PHI
57,40
CHI,POR
38,48
MIL,TOR
34,60
CLE,WAS
33,45
TOR,CLE
40,38
DAL,HOU
41,45
PHO,IND
50,38
WAS,MIL
51,41
SAC,MIN
48,43
PHI,NYK
38,39
MIA,ORL
49,38
BRK,SAS
43,49
NOP,UTA
46,38
POR,BOS
44,42
DEN,LAL
44,36
LAC,MEM
39,49
CHO,MIA
44,44
GSW,OKC
40,35
LAC,CHO
60,33
ORL,CLE
34,48
IND,DAL
50,48
NYK,HOU
41,46
POR,PHI
51,42
PHO,TOR
53,41
CHI,UTA
45,45
CHI,DEN
42,51
GSW,MIA
56,43
DET,MIL
43,49
SAC,NOP
42,36
ATL,WAS
43,45
TOR,ATL
56,52
POR,CHO
51,46
WAS,CLE
38,44
NYK,DAL
53,42
LAC,DET
49,45
SAC,HOU
36,54
MEM,LAL
41,41
MIL,MIN
45,34
UTA,OKC
34,52
GSW,ORL
56,42
BRK,PHI
43,43
DEN,PHO
47,58
IND,SAS
50,46
NOP,ATL
43,43
CHI,BOS
42,43
GSW,CHO
49,44
PHO,DEN
41,49
MIL,DET
52,40
LAC,HOU
47,42
ORL,IND
38,45
MIN,LAL
55,56
NYK,OKC
31,48
MEM,POR
51,47
SAC,SAS
44,54
DAL,TOR
51,52
CHO,ATL
34,52
IND,CLE
42,48
HOU,MIL
59,39
DAL,PHI
48,42
LAC,UTA
56,41
NOP,WAS
36,40
SAS,BOS
52,42
CHI,BRK
41,34
GSW,DET
46,44
TOR,LAL
54,57
MIA,NYK
37,34
ORL,PHO
40,41
MIN,POR
41,51
MEM,SAC
41,34
MIN,LAC
37,56
SAS,PHI
45,50
DEN,UTA
50,43
MIA,WAS
35,49
BOS,ATL
53,54
DAL,CHI
62,55
MIL,CLE
52,45
POR,DEN
48,48
LAL,DET
49,39
ORL,GSW
45,46
OKC,NOP
44,44
BRK,NYK
45,46
IND,PHO
45,55
TOR,SAC
54,42
DET,BOS
45,50
SAS,BRK
48,46
CHI,CHO
49,38
MEM,HOU
41,51
ORL,LAC
40,54
ATL,MIA
52,42
DAL,MIL
50,45
PHI,MIN
37,33
TOR,UTA
57,50
LAL,WAS
45,51
NOP,GSW
40,57
CLE,NYK
37,45
IND,POR
41,37
LAL,BOS
44,54
ATL,BRK
48,33
NYK,CHO
47,46
PHO,DAL
58,44
SAS,MEM
54,42
MIA,MIL
37,48
HOU,MIN
50,48
OKC,PHI
44,40
IND,SAC
42,38
CLE,TOR
50,43
ORL,UTA
44,44
DEN,WAS
36,52
GSW,CHI
52,43
PHI,DET
47,40
PHO,HOU
41,44
NOP,LAC
46,60
ORL,SAC
51,39
MIN,SAS
41,54
DEN,ATL
40,46
WAS,BOS
45,44
MIL,DAL
46,61
OKC,DET
45,41
NOP,LAL
51,41
MIA,MEM
44,51
POR,NYK
46,46
CLE,BRK
52,40
ATL,IND
49,46
PHO,LAC
60,53
GSW,MIN
47,34
UTA,SAC
35,38
DEN,TOR
53,50
BOS,WAS
56,56
TOR,CLE
49,48
POR,DET
50,39
SAC,LAL
39,43
DAL,MEM
56,48
NYK,NOP
46,44
MIL,OKC
38,45
MIA,PHO
52,54
SAS,UTA
43,44
PHI,ATL
36,48
BRK,CHI
32,45
BOS,CHO
43,38
NOP,DAL
47,53
MIA,DEN
37,46
HOU,GSW
46,48
LAC,IND
49,44
POR,MIN
41,33
WAS,ORL
46,45
NYK,SAS
43,47
CLE,OKC
40,45
HOU,SAC
53,47
ORL,ATL
39,38
NYK,BOS
46,44
PHI,BRK
33,41
POR,CHI
55,49
CHO,MEM
47,45
OKC,MIN
51,37
CLE,NOP
52,56
DET,PHO
44,49
LAL,SAS
56,54
IND,TOR
41,48
MIA,UTA
43,42
LAC,WAS
38,48
BRK,CHO
58,39
GSW,DAL
47,41
DEN,HOU
43,49
POR,IND
45,38
LAC,MIL
53,50
ATL,ORL
43,47
MEM,PHI
56,51
DET,SAC
41,44
SAS,DEN
39,42
CHI,MIA
42,32
LAL,MIN
39,41
GSW,NOP
55,55
TOR,NYK
45,38
PHO,OKC
41,43
UTA,WAS
35,45
CHI,ATL
41,43
CHO,CLE
43,47
LAL,IND
39,47
DET,LAC
43,55
BOS,PHI
44,37
MIL,PHO
43,42
SAS,POR
42,48
ORL,TOR
40,48
MIA,BRK
42,38
GSW,MEM
48,47
UTA,NOP
50,55
DAL,NYK
57,42
OKC,SAC
47,41
MIN,WAS
39,53
ORL,BOS
42,51
PHO,CHO
52,50
ATL,CLE
65,45
HOU,DEN
43,53
DAL,DET
50,53
IND,LAC
44,40
UTA,MIA
49,31
MIL,POR
44,48
MEM,SAS
58,60
BRK,TOR
44,51
NYK,CHI
44,46
OKC,GSW
52,60
NOP,HOU
43,39
MIL,SAC
50,44
MIN,BOS
48,56
BRK,CLE
46,40
LAC,DEN
42,49
TOR,DET
50,49
OKC,LAL
45,51
CHI,MEM
42,39
WAS,MIA
42,49
UTA,ORL
43,49
CHO,PHI
53,44
POR,SAS
60,53
UTA,CHO
41,51
SAS,DAL
35,46
IND,DEN
34,32
ATL,HOU
48,49
MIL,LAC
51,49
POR,NOP
57,33
PHO,NYK
45,42
DET,BRK
49,48
MEM,CLE
40,53
BOS,MIA
39,43
IND,MIN
48,41
NOP,OKC
50,43
PHI,ORL
41,42
LAL,SAC
43,45
NYK,TOR
45,56
PHO,WAS
46,37
TOR,CHI
53,46
DEN,CHO
33,51
ATL,DAL
47,50
SAC,GSW
51,58
POR,HOU
44,54
UTA,MEM
43,45
LAC,SAS
53,62
LAC,ATL
48,46
DEN,BRK
43,49
MIN,CLE
43,56
NOP,IND
37,44
GSW,LAL
51,58
PHI,MIA
38,41
CHO,MIL
44,47
POR,OKC
55,52
BOS,ORL
40,46
DAL,PHO
50,57
CHI,WAS
44,43
LAL,CHI
41,52
GSW,LAC
40,43
CLE,MIA
38,47
WAS,NYK
51,40
OKC,SAS
51,49
MIL,ATL
48,35
BRK,BOS
48,54
LAL,DAL
47,47
MIN,DEN
44,42
IND,DET
51,57
HOU,MEM
55,50
SAS,NOP
43,41
CHO,OKC
30,44
CLE,ORL
41,45
PHI,POR
39,60
PHO,SAC
60,48
IND,BRK
53,35
NOP,CHI
45,47
ORL,CHO
46,44
MIN,GSW
42,52
TOR,LAC
54,49
MEM,MIA
41,43
ATL,MIL
42,43
NYK,SAC
54,57
PHI,UTA
29,34
BOS,WAS
38,50
DET,CLE
58,36
OKC,DAL
50,49
TOR,DEN
53,41
PHO,LAL
53,54
NYK,POR
38,54
HOU,SAS
50,50
SAC,BRK
46,44
MIL,CHO
46,40
WAS,HOU
43,49
CHI,IND
34,41
UTA,LAC
46,47
ORL,MIA
52,40
CLE,ATL
50,50
BRK,CHI
42,41
WAS,DAL
37,51
LAL,DEN
54,47
PHI,GSW
39,58
SAS,MEM
40,42
PHO,NOP
50,50
DET,ORL
54,42
TOR,POR
44,50
MIN,UTA
46,45
SAC,BOS
34,49
MIL,CLE
51,37
CHO,HOU
32,55
MIA,IND
43,45
NYK,LAC
36,51
PHO,OKC
59,52
NOP,SAS
42,45
DEN,CHI
42,46
SAC,MIN
45,49
DAL,BOS
58,50
CLE,CHO
37,38
TOR,GSW
50,61
MEM,LAL
47,49
IND,MIL
43,45
HOU,NOP
41,51
DET,NYK
51,42
WAS,OKC
50,52
BRK,ORL
48,48
PHI,PHO
44,56
ATL,UTA
39,42
BOS,CHI
50,43
MEM,DEN
39,48
MIA,HOU
34,54
PHI,LAC
41,61
UTA,MIN
49,40
CHO,ORL
39,37
ATL,POR
49,55
WAS,SAS
44,47
DAL,CLE
56,43
SAC,DET
35,57
IND,LAL
41,33
BRK,MIA
41,36
MIL,NYK
39,40
TOR,PHO
47,56
CHO,BOS
44,43
DAL,BRK
47,36
HOU,CHI
55,46
OKC,GSW
35,56
ATL,LAC
49,40
NYK,MEM
41,50
DEN,MIN
53,48
WAS,NOP
40,39
CLE,PHI
44,45
LAL,POR
41,44
IND,UTA
42,39
PHO,MIL
44,40
DET,SAS
44,45
MEM,ATL
40,45
BOS,BRK
40,33
UTA,CHI
42,34
NOP,CHO
42,41
HOU,CLE
51,44
DET,DAL
53,44
ORL,DEN
43,40
IND,GSW
43,57
LAL,LAC
42,52
PHO,MIN
51,51
MIL,PHI
49,27
OKC,SAC
38,46
NYK,WAS
45,47
HOU,NYK
57,48
MIA,POR
32,48
CHO,TOR
46,43
PHI,BRK
44,36
ATL,DET
50,51
CLE,GSW
42,53
BOS,IND
51,43
ORL,LAL
36,43
MIN,MIL
38,51
MEM,NOP
42,47
UTA,OKC
43,49
DEN,SAC
52,48
PHO,SAS
44,49
CHI,WAS
42,49
MIL,CHI
39,39
BRK,DET
46,45
UTA,HOU
34,46
DAL,LAC
50,59
SAS,MIN
50,35
CHO,NYK
46,41
IND,PHI
33,43
ORL,POR
40,46
BOS,TOR
45,54
WAS,ATL
41,58
MIA,LAC
45,43
POR,LAL
54,43
PHO,MEM
50,57
CLE,SAC
44,48
NOP,BOS
37,45
HOU,BRK
57,44
ORL,CHI
55,49
DET,TOR
48,54
MIN,IND
51,44
MIA,LAL
35,33
ATL,PHI
54,40
CLE,PHO
49,47
DAL,SAC
49,39
GSW,UTA
59,46
SAS,WAS
47,43
ATL,BOS
46,45
MEM,BRK
42,46
WAS,CHI
45,47
SAS,CHO
45,37
DAL,DEN
50,45
NOP,DET
47,42
MIA,GSW
36,51
HOU,ORL
51,53
LAC,POR
45,41
PHI,TOR
34,48
OKC,HOU
46,57
CLE,LAL
46,47
NYK,MIL
36,36
CHI,BOS
61,47
DEN,DAL
43,41
DET,IND
45,46
CLE,LAC
56,53
GSW,OKC
51,61
MEM,ORL
43,45
NOP,PHI
33,43
MIN,PHO
50,53
MIA,SAC
43,39
POR,SAS
43,53
ATL,TOR
54,41
LAL,UTA
34,48
BRK,WAS
41,35
WAS,BRK
45,40
ATL,CHI
51,46
IND,CHO
32,33
MIN,DEN
51,48
PHI,DET
45,53
GSW,HOU
59,44
POR,MEM
49,47
LAC,SAC
53,46
OKC,ORL
57,43
UTA,SAS
31,39
NOP,TOR
44,38
DET,ATL
38,46
MIN,CHO
35,52
CHI,CLE
38,49
DEN,GSW
37,57
IND,HOU
45,49
BOS,LAC
45,48
DAL,MEM
44,39
TOR,MIL
42,39
NOP,NYK
43,48
LAL,PHO
42,56
SAC,POR
38,46
PHI,WAS
34,52
SAS,DEN
49,42
OKC,MIA
47,40
IND,ATL
36,52
MIA,CHO
34,31
UTA,CLE
43,47
ORL,DET
54,59
HOU,GSW
50,62
TOR,MEM
32,35
DAL,MIN
50,33
LAL,NOP
34,41
NYK,PHI
44,37
POR,PHO
52,56
BRK,SAC
42,44
OKC,WAS
46,45
SAS,CHI
36,42
BRK,LAC
37,60
UTA,MIL
46,47
BOS,POR
46,42
OKC,ATL
46,50
CHO,CLE
38,61
CHI,DAL
47,43
BOS,DEN
46,43
SAC,GSW
38,62
IND,MIA
35,40
NOP,MIN
43,37
ORL,NYK
51,53
TOR,PHI
39,40
HOU,PHO
54,52
LAL,SAS
38,43
NYK,CHO
34,27
PHI,MEM
40,43
DET,MIL
37,52
WAS,POR
45,48
BRK,UTA
34,55
MIN,ATL
43,55
MIA,CHI
39,38
OKC,CLE
47,52
WAS,DEN
52,53
BOS,GSW
51,50
HOU,LAL
48,35
DAL,NOP
48,48
IND,ORL
51,44
LAC,PHO
53,44
MIL,SAS
47,40
DET,TOR
53,48
DEN,LAC
48,45
ORL,MEM
41,43
PHI,NOP
30,46
MIN,OKC
31,40
BOS,UTA
43,44
MEM,DAL
52,45
CLE,DET
48,43
CHI,GSW
50,57
TOR,IND
43,41
WAS,LAL
42,42
MIL,MIA
48,45
BRK,ATL
48,50
POR,CLE
45,49
DAL,HOU
45,50
BOS,MIN
49,44
DEN,NOP
49,35
OKC,NYK
39,48
DET,PHI
25,44
WAS,PHO
45,51
CHO,SAS
40,45
SAC,TOR
42,60
LAC,UTA
43,40
NYK,IND
39,48
CHI,LAL
49,53
DEN,MEM
31,42
MIL,ORL
57,42
POR,ATL
50,51
HOU,BOS
43,39
TOR,BRK
54,53
SAC,CLE
33,49
DAL,MIA
47,38
LAC,NOP
49,49
MIN,PHI
39,45
CHI,PHO
40,45
GSW,UTA
45,51
PHI,ATL
45,44
CHO,DEN
44,38
HOU,DET
50,51
PHO,GSW
42,52
SAC,IND
39,38
OKC,MEM
33,37
POR,MIL
42,45
CLE,MIN
52,40
DAL,ORL
53,41
LAC,SAS
48,38
TOR,WAS
55,47
MIA,BOS
36,34
LAL,NYK
34,47
LAC,BRK
50,53
PHI,CLE
43,47
MIN,DAL
37,49
ATL,NOP
47,52
ORL,OKC
44,45
MEM,PHO
39,48
MIL,TOR
40,32
CHO,WAS
41,39
MIA,DET
41,51
BOS,NYK
48,48
DEN,PHI
45,42
UTA,POR
45,43
GSW,SAC
56,42
WAS,ATL
38,49
DEN,BOS
37,52
DAL,GSW
51,64
CHI,HOU
39,46
DET,IND
55,58
LAL,MIL
48,52
MIA,MIN
46,43
OKC,NOP
50,44
ORL,SAS
52,58
BRK,TOR
49,45
MEM,UTA
44,40
WAS,CHO
40,39
LAC,CLE
43,39
PHO,POR
40,48
DAL,SAC
53,32
GSW,ATL
59,53
PHI,BOS
46,49
NYK,BRK
40,40
DEN,DET
38,41
MIL,HOU
52,56
CLE,IND
51,45
MEM,MIN
38,40
NOP,OKC
51,48
LAL,ORL
50,48
UTA,PHO
44,52
MIA,SAS
41,51
LAC,TOR
44,53
POR,DAL
47,57
BOS,MIL
43,45
CHI,NOP
53,36
GSW,NYK
49,43
CHO,PHI
35,38
SAC,UTA
35,48
BRK,WAS
30,53
IND,CHO
44,44
LAL,CLE
48,63
MIN,DET
44,47
POR,HOU
49,44
ATL,MEM
45,39
LAC,OKC
54,54
CHI,ORL
45,48
PHO,SAC
38,38
SAS,TOR
38,36
LAC,DAL
50,43
OKC,DEN
55,51
SAS,IND
43,44
NYK,MIA
43,48
BRK,MIL
47,44
ATL,MIN
54,47
UTA,NOP
48,46
GSW,PHI
41,40
ORL,WAS
37,40
SAC,CHI
37,49
DET,CHO
42,38
DEN,LAL
47,43
BRK,MEM
38,42
HOU,PHO
63,53
ATL,BOS
40,40
MIA,CLE
43,54
UTA,DAL
41,38
SAS,DET
52,42
HOU,LAC
43,43
SAC,MIL
44,46
GSW,MIN
47,38
IND,NOP
49,41
MEM,OKC
34,44
NYK,ORL
30,35
LAL,POR
41,45
WAS,TOR
44,42
CLE,CHI
45,51
SAS,LAC
53,50
DAL,OKC
42,45
TOR,ATL
56,37
HOU,DAL
48,53
CHI,DET
38,44
SAS,GSW
45,58
BRK,LAL
52,45
DEN,MIL
37,38
PHO,MIN
47,44
MIA,NYK
47,41
NOP,ORL
34,48
IND,PHI
48,42
BOS,SAC
46,48
POR,UTA
30,47
CLE,WAS
60,39
PHO,CHI
57,55
OKC,CHO
47,47
TOR,HOU
29,41
SAC,LAC
34,60
NOP,MIA
43,38
CHO,DAL
39,41
WAS,DET
43,50
GSW,IND
43,47
BOS,LAL
50,50
ATL,MIL
44,36
CLE,NYK
52,40
DEN,OKC
42,56
PHI,ORL
49,45
MEM,POR
45,46
MIL,CHI
34,35
BRK,DEN
47,38
MIN,HOU
36,51
MEM,LAC
38,44
PHI,MIA
53,57
TOR,NOP
40,50
BOS,PHO
53,53
SAS,UTA
37,38
TOR,DAL
47,46
CLE,DET
48,42
IND,OKC
47,49
GSW,WAS
57,47
DAL,ATL
39,52
NYK,BOS
36,56
CHO,CHI
43,37
PHO,DEN
47,43
LAC,HOU
51,53
PHI,MIL
42,49
WAS,MIN
37,39
BRK,NOP
46,49
MIA,ORL
38,39
SAS,POR
45,56
MEM,SAC
38,45
LAL,UTA
42,41
GSW,CLE
50,45
OKC,PHO
47,57
ORL,ATL
45,50
CHO,BOS
47,54
MIN,CHI
35,46
UTA,DEN
48,36
NYK,DET
51,47
BRK,HOU
42,48
CLE,IND
42,40
MIL,LAL
38,46
LAC,MEM
45,36
MIA,NOP
49,45
WAS,PHI
34,40
OKC,POR
49,49
SAS,SAC
43,39
GSW,TOR
55,35
BRK,DAL
50,44
ATL,MIA
44,39
MEM,MIN
42,41
TOR,NYK
42,40
SAS,PHO
45,30
MIL,UTA
34,35
DET,WAS
46,44
GSW,BOS
52,48
LAC,CHI
45,37
NOP,DEN
41,46
CLE,HOU
52,45
PHI,IND
34,39
OKC,LAL
51,49
CHO,ORL
48,37
POR,SAC
51,42
GSW,BRK
53,54
NOP,DAL
45,44
PHO,MIA
40,50
LAC,MIN
56,40
TOR,PHI
52,49
HOU,ATL
53,47
WAS,CHI
43,42
LAL,CHO
45,44
BOS,CLE
38,53
MIL,DEN
45,51
UTA,MEM
41,36
SAC,NYK
51,34
UTA,BOS
37,41
CHO,BRK
50,38
MIL,GSW
39,51
MEM,HOU
46,53
NYK,IND
36,48
POR,LAC
42,48
LAL,MIA
45,35
DEN,MIN
50,35
DET,NOP
40,39
PHI,OKC
49,51
PHO,ORL
45,46
SAC,SAS
32,55
CLE,TOR
55,53
OKC,CHI
49,47
DAL,POR
35,41
CLE,ATL
42,49
PHO,BRK
42,42
TOR,CHO
44,45
DAL,GSW
38,49
DET,HOU
43,44
CHI,IND
36,40
LAL,MEM
44,35
BOS,NOP
46,46
SAC,ORL
48,61
UTA,PHI
33,42
DEN,SAS
51,52
MIA,WAS
47,45
PHO,CLE
39,39
HOU,DEN
50,47
SAC,MIA
50,48
WAS,MIL
40,46
POR,MIN
57,50
MEM,NOP
38,46
IND,NYK
37,33
ATL,PHI
41,48
UTA,BRK
44,46
CHO,DET
47,42
LAC,GSW
48,50
DAL,LAL
47,40
TOR,OKC
53,48
BOS,ORL
50,45
CHI,SAS
42,53
SAC,ATL
47,73
MEM,CHI
47,45
WAS,CHO
46,29
NYK,DEN
34,46
MIN,LAC
33,46
BOS,MIA
45,33
NOP,MIL
53,41
GSW,PHO
48,33
NOP,BRK
57,41
CLE,DAL
59,38
ORL,IND
38,62
DET,LAL
40,35
TOR,SAS
51,52
NYK,UTA
36,36
MEM,BOS
42,45
SAC,CHO
48,48
ATL,DEN
43,55
DET,GSW
46,51
BRK,MIA
38,43
ORL,MIL
44,47
LAC,OKC
50,45
CHI,PHI
50,47
MIN,PHO
37,51
HOU,POR
49,52
MIL,IND
39,48
NYK,LAL
45,43
CLE,SAS
58,57
HOU,UTA
41,55
MEM,WAS
34,45
ORL,BOS
40,47
CHI,CHO
46,40
LAC,DAL
53,67
GSW,DEN
47,49
MIN,OKC
37,55
SAC,PHI
39,54
ATL,PHO
47,42
DET,POR
48,57
MIA,TOR
40,46
NYK,GSW
47,64
BOS,IND
43,43
MIL,MEM
35,45
BRK,PHI
39,43
DET,UTA
40,39
SAC,WAS
41,56
HOU,LAC
39,48
ATL,LAL
39,41
DEN,NOP
56,52
CHI,OKC
46,48
CLE,ORL
63,51
NYK,PHO
37,47
MIN,SAS
45,61
POR,TOR
58,42
PHI,BOS
42,52
OKC,DAL
47,52
LAL,GSW
47,47
TOR,IND
51,40
DEN,MEM
38,35
CLE,MIA
41,46
BRK,MIN
57,50
ATL,SAC
50,45
CHO,UTA
28,48
POR,WAS
44,48
MEM,DET
45,51
ORL,HOU
44,50
CHO,LAC
37,44
MIL,NOP
36,37
SAS,NYK
39,44
IND,CHI
38,44
BRK,CLE
41,60
ORL,DAL
49,52
ATL,GSW
39,58
POR,MIA
51,53
SAS,MIL
46,46
BOS,OKC
57,47
DET,PHI
37,47
LAC,SAC
62,41
MIN,TOR
48,47
WAS,UTA
39,38
DEN,HOU
55,49
UTA,LAL
34,34
MIN,NYK
36,44
NOP,PHO
36,31
MIL,BRK
57,57
TOR,CHI
40,51
IND,CLE
44,44
MEM,DAL
49,42
NOP,GSW
44,49
WAS,LAC
43,57
DEN,MIA
44,50
ATL,OKC
54,56
POR,ORL
45,48
NYK,PHI
33,48
CHO,SAC
42,46
BOS,SAS
40,43
CHI,DET
39,55
UTA,GSW
42,46
PHO,HOU
54,51
BRK,IND
52,53
POR,MEM
39,48
SAS,ATL
53,50
DET,BOS
48,46
NOP,LAC
50,49
PHI,LAL
41,44
CLE,MIL
55,41
CHO,MIN
51,45
MIA,OKC
35,46
DEN,ORL
54,45
DAL,PHO
42,45
WAS,SAC
38,48
NYK,TOR
43,43
BOS,BRK
53,33
CHO,CHI
36,40
WAS,GSW
30,52
HOU,IND
44,48
MEM,NYK
48,36
MIN,UTA
49,47
SAS,DAL
44,49
TOR,DET
42,52
MIA,MIL
41,40
LAL,OKC
53,59
GSW,POR
62,54
PHI,SAC
53,42
MIA,BOS
43,33
BRK,CHO
42,39
PHI,DEN
49,37
CLE,MEM
57,41
LAL,MIN
45,39
HOU,NOP
46,39
LAC,NYK
55,34
ATL,ORL
49,35
SAC,PHO
48,44
OKC,SAS
42,64
CHI,TOR
57,48
POR,UTA
41,39
IND,WAS
47,38
IND,MIL
44,48
MIA,ATL
43,43
CLE,BRK
45,49
UTA,DEN
37,52
MIN,HOU
43,64
GSW,MEM
55,39
SAC,NOP
42,52
BOS,NYK
33,45
DET,ORL
49,46
LAC,PHI
56,47
POR,PHO
43,38
DAL,SAS
35,46
LAL,TOR
33,43
CHO,WAS
44,53
NYK,CHI
34,49
ATL,CHO
52,54
GSW,MIL
54,35
DEN,POR
52,56
OKC,UTA
37,38
LAC,BOS
54,47
LAL,BRK
48,50
PHI,CLE
44,42
DAL,IND
46,48
DET,MIA
48,46
MIN,NOP
34,49
OKC,PHO
50,42
MEM,SAS
42,46
HOU,WAS
43,33
MIL,ATL
38,45
BOS,CHO
54,47
SAC,MEM
38,46
UTA,MIN
49,34
LAL,PHI
50,49
PHO,POR
41,56
HOU,TOR
43,43
IND,BRK
49,49
ATL,DET
48,52
GSW,LAC
46,42
SAS,MIA
45,37
IND,BOS
40,45
DET,CHO
36,47
SAC,HOU
55,59
NOP,LAL
53,42
CHI,MIL
36,45
TOR,MIN
55,46
BRK,NYK
50,48
DAL,OKC
60,59
SAS,ORL
48,44
LAC,POR
61,58
DEN,UTA
40,46
PHI,WAS
46,48
MIA,CLE
39,55
HOU,DAL
45,45
PHO,GSW
47,53
MIL,BOS
54,47
TOR,BRK
50,51
DET,CHI
38,37
CHO,IND
32,44
POR,LAL
53,36
OKC,MEM
40,42
ORL,MIN
46,30
NOP,SAC
48,43
DEN,SAS
46,61
NYK,WAS
38,50
BRK,ATL
49,66
PHI,CHO
39,36
GSW,DAL
57,37
LAC,DEN
47,38
MIA,DET
42,48
WAS,MEM
46,35
ORL,MIL
48,44
UTA,PHO
36,35
NOP,POR
46,42
BOS,TOR
55,46
CHI,CLE
45,51
MIA,IND
39,51
LAC,LAL
55,36
PHI,NYK
48,40
HOU,OKC
46,54
UTA,SAC
48,43
GSW,SAS
48,51
POR,BRK
50,47
PHO,ATL
30,45
LAL,LAC
44,46
CHO,MIA
44,43
GSW,NOP
51,45
SAS,OKC
57,39
MIN,SAC
51,51
ATL,BRK
54,48
TOR,CHO
45,38
PHO,DAL
48,49
LAL,DEN
41,57
BOS,DET
44,52
NOP,MEM
34,53
CLE,MIL
47,48
IND,NYK
42,36
CHI,ORL
46,46
WAS,PHI
55,40
MIN,POR
35,54
HOU,SAS
49,55
SAC,UTA
40,49
POR,GSW
53,60
CHI,MIA
41,39
CHO,ATL
38,51
WAS,BRK
37,57
BOS,CLE
46,41
DAL,DEN
68,68
IND,DET
49,51
SAS,HOU
45,40
MIN,LAL
35,50
PHO,NOP
37,42
MIL,NYK
43,39
SAC,OKC
46,54
TOR,ORL
48,48
MEM,UTA
41,42
