NYK,TOR
76,75
POR,UTA
91,86
MIA,ATL
76,82
PHI,CHA
87,85
BOS,CLE
96,79
PHO,DAL
80,89
UTA,DEN
70,77
NOP,HOU
87,80
SAC,LAC
74,91
MIL,WAS
69,88
ORL,BRK
78,80
TOR,DET
87,75
OKC,IND
79,85
MEM,LAL
92,81
CHI,NYK
64,83
GSW,POR
105,96
MIN,SAC
77,88
CHA,ATL
76,76
ORL,CHI
79,83
MIN,GSW
94,113
SAS,HOU
82,80
OKC,NOP
71,79
BOS,PHI
89,89
MEM,PHO
86,81
MIL,TOR
82,90
LAL,UTA
100,90
MIA,WAS
79,106
NYK,BRK
75,76
DEN,LAC
78,97
WAS,BOS
106,85
CHI,CHA
76,73
BRK,CLE
68,100
GSW,DEN
96,83
DAL,MEM
96,91
PHI,MIA
86,70
ATL,MIL
90,87
UTA,MIN
112,88
HOU,NOP
84,92
TOR,NYK
81,82
DET,OKC
92,81
IND,ORL
93,69
LAC,POR
76,94
PHO,SAC
88,78
LAL,SAS
101,92
ATL,IND
77,77
GSW,LAC
91,82
MEM,OKC
68,72
BRK,TOR
72,64
WAS,CHI
76,73
POR,HOU
93,94
CHA,MIA
80,81
DAL,SAS
76,73
GSW,LAC
76,106
MEM,OKC
90,83
WAS,CHI
85,81
ATL,IND
72,80
BRK,TOR
75,76
POR,HOU
88,81
CHA,MIA
83,79
DAL,SAS
98,74
IND,ATL
69,68
LAC,GSW
88,80
OKC,MEM
73,86
TOR,BRK
69,73
HOU,POR
102,92
CHI,WAS
80,82
IND,ATL
83,71
MIA,CHA
81,61
SAS,DAL
94,93
OKC,MEM
74,76
TOR,BRK
68,60
LAC,GSW
76,97
HOU,POR
93,101
CHI,WAS
74,78
MIA,CHA
87,77
SAS,DAL
77,71
ATL,IND
81,86
WAS,CHI
62,56
GSW,LAC
90,82
MEM,OKC
81,84
POR,HOU
81,94
DAL,SAS
90,90
BRK,TOR
91,86
IND,ATL
72,67
LAC,GSW
75,77
OKC,MEM
81,65
TOR,BRK
67,78
SAS,DAL
87,98
HOU,POR
75,79
ATL,IND
67,69
GSW,LAC
92,100
MEM,OKC
79,95
DAL,SAS
81,94
BRK,TOR
82,74
WAS,IND
80,74
LAC,OKC
105,87
BRK,MIA
76,93
POR,SAS
66,95
WAS,IND
77,68
LAC,OKC
83,96
BRK,MIA
74,80
POR,SAS
87,108
OKC,LAC
94,91
IND,WAS
69,52
MIA,BRK
70,91
SAS,POR
93,80
OKC,LAC
73,81
IND,WAS
76,77
MIA,BRK
82,73
SAS,POR
81,93
WAS,IND
87,66
LAC,OKC
88,73
BRK,MIA
82,67
POR,SAS
71,93
OKC,LAC
75,86
IND,WAS
76,64
MIA,IND
86,78
OKC,SAS
86,109
MIA,IND
76,73
OKC,SAS
72,91
IND,MIA
68,84
SAS,OKC
82,80
IND,MIA
79,72
SAS,OKC
75,81
MIA,IND
83,80
OKC,SAS
76,91
IND,MIA
74,99
SAS,OKC
87,78
MIA,SAS
86,93
MIA,SAS
82,84
SAS,MIA
85,74
SAS,MIA
89,73
MIA,SAS
67,86
